instance_date,area_name_en,property_type_en,property_sub_type_en,rooms_en,reg_type_en,procedure_area,actual_worth,meter_sale_price,building_name_en,trans_group_en,nearest_metro_en,nearest_mall_en,sqft,ppsf
2023-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,103.2,2007577.0,19451.0,Orchid,Sales,Creek,The Beach,1111.0,1807.0
2023-12-24,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,137.5,2542640.0,18493.0,Harbour Views,Sales,Creek,The Beach,1480.0,1718.0
2023-12-14,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,74.5,1467660.0,19698.0,Island Park,Sales,Creek,The Beach,802.0,1830.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,105.1,2153424.0,20495.0,Creek Gate,Sales,Creek,The Beach,1131.0,1904.0
2023-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,81.7,1535613.0,18805.0,Creek Beach,Sales,Creek,The Beach,879.0,1747.0
2023-12-20,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,69.0,1432504.0,20753.0,Creek Horizon,Sales,Creek,The Beach,743.0,1928.0
2023-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,107.4,2253044.0,20979.0,Creek Horizon,Sales,Creek,The Beach,1156.0,1949.0
2023-12-18,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,127.4,2381427.0,18697.0,Vida Creek Harbour,Sales,Creek,The Beach,1371.0,1737.0
2023-12-24,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,161.8,2905656.0,17954.0,Vida Creek Harbour,Sales,Creek,The Beach,1742.0,1668.0
2023-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,108.1,2064936.0,19095.0,Creek Gate,Sales,Creek,The Beach,1164.0,1774.0
2023-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,71.1,1395360.0,19634.0,Creek Rise,Sales,Creek,The Beach,765.0,1824.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,46.5,842682.0,18105.0,Orchid,Sales,Creek,The Beach,501.0,1682.0
2023-12-07,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,44.2,844424.0,19095.0,Creek Vista,Sales,Creek,The Beach,476.0,1774.0
2023-12-14,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,39.6,737406.0,18632.0,Creek Gate,Sales,Creek,The Beach,426.0,1731.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,68.5,1261744.0,18428.0,Creek Vista,Sales,Creek,The Beach,737.0,1712.0
2023-12-04,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,82.5,1533576.0,18589.0,Creek Gate,Sales,Creek,The Beach,888.0,1727.0
2023-12-24,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,87.5,1735164.0,19827.0,Cedar,Sales,Creek,The Beach,942.0,1842.0
2023-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,77.6,1438705.0,18546.0,Creek Horizon,Sales,Creek,The Beach,835.0,1723.0
2023-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,119.0,2527413.0,21237.0,Lotus,Sales,Creek,The Beach,1281.0,1973.0
2023-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,73.9,1500165.0,20312.0,Grove,Sales,Creek,The Beach,795.0,1887.0
2023-12-17,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,106.3,2063776.0,19418.0,The Cove,Sales,Creek,The Beach,1144.0,1804.0
2023-12-19,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,81.4,1552272.0,19074.0,Creek Vista,Sales,Creek,The Beach,876.0,1772.0
2023-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,63.1,1258187.0,19946.0,Orchid,Sales,Creek,The Beach,679.0,1853.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,70.0,1388868.0,19827.0,Vida Creek Harbour,Sales,Creek,The Beach,753.0,1844.0
2023-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,101.0,2117476.0,20968.0,Lotus,Sales,Creek,The Beach,1087.0,1948.0
2023-12-01,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,118.2,2322672.0,19655.0,Creek Vista,Sales,Creek,The Beach,1272.0,1826.0
2023-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,69.2,1386445.0,20032.0,Orchid,Sales,Creek,The Beach,745.0,1861.0
2023-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,79.4,1581750.0,19913.0,Creek Beach,Sales,Creek,The Beach,855.0,1850.0
2023-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,197.2,4154711.0,21065.0,Creek Horizon,Sales,Creek,The Beach,2123.0,1957.0
2023-12-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,85.4,1527378.0,17890.0,Creek Horizon,Sales,Creek,The Beach,919.0,1662.0
2023-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,94.4,1791208.0,18977.0,Creek Beach,Sales,Creek,The Beach,1016.0,1763.0
2023-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,75.0,1425162.0,19009.0,Vida Creek Harbour,Sales,Creek,The Beach,807.0,1766.0
2023-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,131.4,2777096.0,21140.0,Creek Rise,Sales,Creek,The Beach,1414.0,1964.0
2023-12-04,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,94.3,1944740.0,20624.0,Creek Rise,Sales,Creek,The Beach,1015.0,1916.0
2023-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,81.9,1621998.0,19795.0,Creek Gate,Sales,Creek,The Beach,882.0,1839.0
2023-12-22,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,199.7,3958150.0,19817.0,Grove,Sales,Creek,The Beach,2150.0,1841.0
2023-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,72.3,1489870.0,20613.0,Grove,Sales,Creek,The Beach,778.0,1915.0
2023-12-24,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,155.2,2984406.0,19225.0,Creek Rise,Sales,Creek,The Beach,1671.0,1786.0
2023-12-19,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,118.7,2237778.0,18848.0,Creek Beach,Sales,Creek,The Beach,1278.0,1751.0
2023-12-23,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,105.4,2197692.0,20861.0,Creek Horizon,Sales,Creek,The Beach,1135.0,1936.0
2023-12-23,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,176.1,3473472.0,19720.0,Lotus,Sales,Creek,The Beach,1896.0,1832.0
2023-12-23,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,110.4,2193048.0,19870.0,Creek Vista,Sales,Creek,The Beach,1188.0,1846.0
2023-12-25,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Ready,48.4,983648.0,20322.0,Lotus,Sales,Creek,The Beach,521.0,1888.0
2023-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,165.1,2884071.0,17470.0,Creek Horizon,Sales,Creek,The Beach,1777.0,1623.0
2023-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,74.0,1291937.0,17448.0,Cedar,Sales,Creek,The Beach,797.0,1621.0
2023-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,100.1,1909521.0,19085.0,Creek Beach,Sales,Creek,The Beach,1077.0,1773.0
2023-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,128.5,2499081.0,19451.0,Creek Vista,Sales,Creek,The Beach,1383.0,1807.0
2023-12-11,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,43.0,865347.0,20118.0,Lotus,Sales,Creek,The Beach,463.0,1869.0
2023-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,87.0,1807473.0,20764.0,Harbour Views,Sales,Creek,The Beach,936.0,1931.0
2023-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,115.7,2076660.0,17954.0,Harbour Views,Sales,Creek,The Beach,1245.0,1668.0
2023-12-23,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,77.2,1276416.0,16534.0,Island Park,Sales,Creek,The Beach,831.0,1536.0
2023-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,48.6,995792.0,20495.0,Cedar,Sales,Creek,The Beach,523.0,1904.0
2023-12-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,69.0,1416158.0,20516.0,Creek Horizon,Sales,Creek,The Beach,743.0,1906.0
2023-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,79.3,1547448.0,19504.0,Lotus,Sales,Creek,The Beach,854.0,1812.0
2023-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,84.2,1696938.0,20161.0,Harbour Views,Sales,Creek,The Beach,906.0,1873.0
2023-12-01,DUBAI CREEK HARBOUR,Apartment,Apartment,4 B/R,Off-Plan,288.6,5882764.0,20387.0,Creek Vista,Sales,Creek,The Beach,3106.0,1894.0
2023-12-08,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,77.8,1566027.0,20139.0,Creek Gate,Sales,Creek,The Beach,837.0,1871.0
2023-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,88.3,1732800.0,19634.0,Orchid,Sales,Creek,The Beach,950.0,1824.0
2023-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,131.7,2545310.0,19321.0,Harbour Views,Sales,Creek,The Beach,1418.0,1795.0
2023-12-16,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,120.7,2504472.0,20753.0,The Cove,Sales,Creek,The Beach,1299.0,1928.0
2023-12-07,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,70.9,1348221.0,19020.0,Grove,Sales,Creek,The Beach,763.0,1767.0
2023-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,61.1,1127812.0,18449.0,Creek Rise,Sales,Creek,The Beach,658.0,1714.0
2023-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,48.7,948440.0,19483.0,Creek Rise,Sales,Creek,The Beach,524.0,1810.0
2023-12-14,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,129.1,2753590.0,21323.0,Creek Rise,Sales,Creek,The Beach,1390.0,1981.0
2023-12-11,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,86.8,1765260.0,20344.0,Island Park,Sales,Creek,The Beach,934.0,1890.0
2023-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Ready,184.7,3636052.0,19687.0,Vida Creek Harbour,Sales,Creek,The Beach,1988.0,1829.0
2023-12-16,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,65.9,1255639.0,19063.0,Cedar,Sales,Creek,The Beach,709.0,1771.0
2023-12-10,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,46.6,896070.0,19214.0,Harbour Views,Sales,Creek,The Beach,502.0,1785.0
2023-12-04,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,85.5,1676240.0,19612.0,Cedar,Sales,Creek,The Beach,920.0,1822.0
2023-12-12,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,102.7,2007785.0,19558.0,Lotus,Sales,Creek,The Beach,1105.0,1817.0
2023-12-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,71.8,1431596.0,19935.0,Vida Creek Harbour,Sales,Creek,The Beach,773.0,1852.0
2023-12-11,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,72.1,1440256.0,19978.0,Creek Horizon,Sales,Creek,The Beach,776.0,1856.0
2023-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,77.7,1524864.0,19634.0,Grove,Sales,Creek,The Beach,836.0,1824.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,77.1,1523050.0,19752.0,Creek Vista,Sales,Creek,The Beach,830.0,1835.0
2023-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,192.5,3190880.0,16577.0,Creek Vista,Sales,Creek,The Beach,2072.0,1540.0
2023-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Ready,44.1,761900.0,17265.0,Cedar,Sales,Creek,The Beach,475.0,1604.0
2023-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,93.9,1708590.0,18191.0,Creek Rise,Sales,Creek,The Beach,1011.0,1690.0
2023-12-16,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,114.6,2189116.0,19095.0,Creek Vista,Sales,Creek,The Beach,1234.0,1774.0
2023-12-01,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,193.9,4042519.0,20850.0,Island Park,Sales,Creek,The Beach,2087.0,1937.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,109.7,2012424.0,18342.0,Vida Creek Harbour,Sales,Creek,The Beach,1181.0,1704.0
2023-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,179.6,3444606.0,19181.0,Creek Rise,Sales,Creek,The Beach,1933.0,1782.0
2023-12-14,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,102.7,1910545.0,18611.0,Harbour Views,Sales,Creek,The Beach,1105.0,1729.0
2023-12-12,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,84.4,1623474.0,19225.0,The Cove,Sales,Creek,The Beach,908.0,1788.0
2023-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,71.6,1538145.0,21474.0,Cedar,Sales,Creek,The Beach,771.0,1995.0
2023-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,76.7,1447978.0,18869.0,Creek Vista,Sales,Creek,The Beach,826.0,1753.0
2023-12-13,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,61.4,1148818.0,18708.0,Grove,Sales,Creek,The Beach,661.0,1738.0
2023-12-21,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Ready,44.1,903925.0,20484.0,The Cove,Sales,Creek,The Beach,475.0,1903.0
2023-12-14,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,65.5,1201320.0,18342.0,Orchid,Sales,Creek,The Beach,705.0,1704.0
2023-12-18,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,75.5,1600797.0,21194.0,Island Park,Sales,Creek,The Beach,813.0,1969.0
2023-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,86.4,1595880.0,18471.0,Cedar,Sales,Creek,The Beach,930.0,1716.0
2023-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,83.1,1605630.0,19311.0,The Cove,Sales,Creek,The Beach,894.0,1796.0
2023-12-04,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,82.7,1620690.0,19601.0,The Cove,Sales,Creek,The Beach,890.0,1821.0
2023-12-08,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,131.4,2514092.0,19138.0,Cedar,Sales,Creek,The Beach,1414.0,1778.0
2023-12-23,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,72.6,1383151.0,19063.0,Harbour Views,Sales,Creek,The Beach,781.0,1771.0
2023-12-06,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,65.0,1346100.0,20699.0,Creek Gate,Sales,Creek,The Beach,700.0,1923.0
2023-12-12,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,71.6,1411701.0,19709.0,Grove,Sales,Creek,The Beach,771.0,1831.0
2023-12-26,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,45.2,866052.0,19181.0,Orchid,Sales,Creek,The Beach,487.0,1778.0
2023-12-03,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,131.5,2718215.0,20678.0,Orchid,Sales,Creek,The Beach,1415.0,1921.0
2023-12-07,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,122.3,2410912.0,19720.0,Creek Vista,Sales,Creek,The Beach,1316.0,1832.0
2023-12-11,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Ready,71.1,1327275.0,18676.0,Canal Front Residences,Sales,Creek,The Beach,765.0,1735.0
2023-12-05,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,106.3,1989416.0,18719.0,Vida Creek Harbour,Sales,Creek,The Beach,1144.0,1739.0
2023-12-24,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,125.7,2444871.0,19451.0,Cedar,Sales,Creek,The Beach,1353.0,1807.0
2023-12-07,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,87.1,1754060.0,20129.0,Creek Vista,Sales,Creek,The Beach,938.0,1870.0
2023-12-23,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,112.9,2128680.0,18859.0,Creek Gate,Sales,Creek,The Beach,1215.0,1752.0
2023-12-13,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,79.1,1399895.0,17707.0,Creek Gate,Sales,Creek,The Beach,851.0,1645.0
2023-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,62.4,1128288.0,18073.0,Creek Vista,Sales,Creek,The Beach,672.0,1679.0
2023-12-09,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,82.3,1784404.0,21679.0,Creek Vista,Sales,Creek,The Beach,886.0,2014.0
2023-12-02,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,73.3,1424145.0,19429.0,Creek Horizon,Sales,Creek,The Beach,789.0,1805.0
2023-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Off-Plan,129.2,2328534.0,18019.0,Creek Rise,Sales,Creek,The Beach,1391.0,1674.0
2023-12-27,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,79.9,1625400.0,20344.0,Canal Front Residences,Sales,Creek,The Beach,860.0,1890.0
2023-12-25,DUBAI CREEK HARBOUR,Apartment,Apartment,2 B/R,Ready,98.1,1882848.0,19192.0,Harbour Views,Sales,Creek,The Beach,1056.0,1783.0
2023-12-07,DUBAI CREEK HARBOUR,Apartment,Apartment,1 B/R,Off-Plan,76.6,1484848.0,19397.0,Lotus,Sales,Creek,The Beach,825.0,1800.0
2023-12-07,DUBAI CREEK HARBOUR,Apartment,Apartment,Studio,Off-Plan,39.9,795795.0,19967.0,Creek Gate,Sales,Creek,The Beach,429.0,1855.0
2023-12-15,DUBAI CREEK HARBOUR,Apartment,Apartment,3 B/R,Off-Plan,189.6,3863613.0,20376.0,Vida Creek Harbour,Sales,Creek,The Beach,2041.0,1893.0
2023-12-12,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,240.2,3525940.0,14682.0,Harbour Cove,Sales,Creek,The Beach,2586.0,1363.0
2023-12-18,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,273.6,4161285.0,15210.0,The Cove Townhouses,Sales,Creek,The Beach,2945.0,1413.0
2023-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,294.4,4534839.0,15403.0,Creek Waters 2,Sales,Creek,The Beach,3169.0,1431.0
2023-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,270.3,4415862.0,16340.0,Creek Beach Townhouses,Sales,Creek,The Beach,2910.0,1517.0
2023-12-23,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,298.8,5026608.0,16824.0,Harbour Cove,Sales,Creek,The Beach,3216.0,1563.0
2023-12-22,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,352.8,5579262.0,15812.0,Creek Beach Townhouses,Sales,Creek,The Beach,3798.0,1469.0
2023-12-10,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,209.2,3222612.0,15403.0,Creek Waters 2,Sales,Creek,The Beach,2252.0,1431.0
2023-12-15,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,293.9,5315520.0,18084.0,The Cove Townhouses,Sales,Creek,The Beach,3164.0,1680.0
2023-12-06,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,231.0,3844902.0,16641.0,The Cove Townhouses,Sales,Creek,The Beach,2486.0,1547.0
2023-12-08,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,267.4,4383194.0,16394.0,Creek Beach Townhouses,Sales,Creek,The Beach,2878.0,1523.0
2023-12-01,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,194.4,2930200.0,15070.0,Creek Waters 2,Sales,Creek,The Beach,2093.0,1400.0
2023-12-13,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,212.2,3451124.0,16264.0,Harbour Cove,Sales,Creek,The Beach,2284.0,1511.0
2023-12-03,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,237.3,3534736.0,14897.0,Creek Beach Townhouses,Sales,Creek,The Beach,2554.0,1384.0
2023-12-17,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,343.2,5611186.0,16351.0,Creek Waters 2,Sales,Creek,The Beach,3694.0,1519.0
2023-12-09,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,252.2,4411875.0,17492.0,The Cove Townhouses,Sales,Creek,The Beach,2715.0,1625.0
2023-12-15,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,232.3,3128751.0,13466.0,The Cove Townhouses,Sales,Creek,The Beach,2500.0,1252.0
2023-12-24,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,313.5,5162220.0,16469.0,Creek Waters,Sales,Creek,The Beach,3375.0,1530.0
2023-12-21,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,300.4,4577928.0,15242.0,Creek Waters,Sales,Creek,The Beach,3234.0,1416.0
2023-12-21,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,284.7,4360072.0,15317.0,Harbour Cove,Sales,Creek,The Beach,3065.0,1423.0
2023-12-05,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,334.7,5357661.0,16006.0,The Cove Townhouses,Sales,Creek,The Beach,3603.0,1487.0
2023-12-27,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,234.9,3490020.0,14854.0,Harbour Cove,Sales,Creek,The Beach,2528.0,1381.0
2023-12-18,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,347.0,4989960.0,14381.0,Creek Waters,Sales,Creek,The Beach,3735.0,1336.0
2023-12-04,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,212.4,3239262.0,15253.0,Creek Waters 2,Sales,Creek,The Beach,2286.0,1417.0
2023-12-26,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,190.3,3293184.0,17309.0,Creek Waters,Sales,Creek,The Beach,2048.0,1608.0
2023-12-03,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,201.1,3611220.0,17954.0,The Cove Townhouses,Sales,Creek,The Beach,2165.0,1668.0
2023-12-13,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,232.2,3421131.0,14736.0,The Cove Townhouses,Sales,Creek,The Beach,2499.0,1369.0
2023-12-18,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,257.7,3850312.0,14940.0,Creek Waters,Sales,Creek,The Beach,2774.0,1388.0
2023-12-02,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,297.5,4886252.0,16426.0,Creek Waters 2,Sales,Creek,The Beach,3202.0,1526.0
2023-12-13,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Ready,314.6,5068842.0,16114.0,Creek Beach Townhouses,Sales,Creek,The Beach,3386.0,1497.0
2023-12-08,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,194.9,3128118.0,16049.0,Creek Waters 2,Sales,Creek,The Beach,2098.0,1491.0
2023-12-19,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,263.4,4269510.0,16211.0,Creek Beach Townhouses,Sales,Creek,The Beach,2835.0,1506.0
2023-12-06,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,201.3,3358850.0,16684.0,Creek Waters,Sales,Creek,The Beach,2167.0,1550.0
2023-12-14,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,234.3,4083118.0,17427.0,The Cove Townhouses,Sales,Creek,The Beach,2522.0,1619.0
2023-12-13,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,209.9,3338802.0,15909.0,Harbour Cove,Sales,Creek,The Beach,2259.0,1478.0
2023-12-01,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Ready,256.0,4189120.0,16361.0,Creek Beach Townhouses,Sales,Creek,The Beach,2756.0,1520.0
2023-12-26,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,328.9,5090520.0,15479.0,Harbour Cove,Sales,Creek,The Beach,3540.0,1438.0
2023-12-21,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,282.2,4046616.0,14338.0,Harbour Cove,Sales,Creek,The Beach,3038.0,1332.0
2023-12-27,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,292.5,4981718.0,17029.0,Creek Waters,Sales,Creek,The Beach,3148.0,1583.0
2023-12-27,DUBAI CREEK HARBOUR,Townhouse,Townhouse,4 B/R,Off-Plan,331.1,4925448.0,14876.0,Harbour Cove,Sales,Creek,The Beach,3564.0,1382.0
2023-12-09,DUBAI CREEK HARBOUR,Townhouse,Townhouse,3 B/R,Off-Plan,243.9,3955875.0,16221.0,Creek Beach Townhouses,Sales,Creek,The Beach,2625.0,1507.0
